coverage,risk
6.718172657037286e-05,0.0
0.010144440712126302,0.10596026490066224
0.02022169969768223,0.11627906976744184
0.03036614040980853,0.13938053097345138
0.04044339939536446,0.1362126245847176
0.05052065838092039,0.13031914893617025
0.06066509909304669,0.13178294573643412
0.07074235807860262,0.1310541310541311
0.08081961706415855,0.13549459684123022
0.09096405777628486,0.14475627769571642
0.10104131676184078,0.15159574468085102
0.11111857574739671,0.15779927448609432
0.121263016459523,0.15955678670360107
0.13134027544507895,0.16368286445012792
0.14141753443063487,0.17054631828978617
0.15156197514276118,0.17464539007092195
0.1616392341283171,0.1791354945968412
0.17171649311387302,0.1823161189358372
0.18186093382599933,0.1895086811968969
0.19193819281155525,0.19285964298214908
0.2020154517971112,0.19620884602593947
0.21215989250923747,0.19759341355288162
0.22223715149479342,0.19740024183796856
0.23231441048034934,0.2004048582995951
0.24245885119247565,0.20171792740371297
0.25253611017803157,0.20510774142059063
0.2626133691635875,0.20951650038372982
0.2727578098757138,0.2133004926108374
0.28283506886126974,0.21876484560570075
0.29291232784682564,0.2215596330275229
0.30305676855895197,0.22456218133451566
0.3131340275445079,0.22977901737824502
0.3232112865300638,0.23238411972562878
0.33335572724219015,0.23599355098750507
0.34343298622774604,0.23904538341158055
0.3535774269398724,0.24282728481854454
0.36365468592542827,0.24607426565675228
0.3737319449109842,0.248966385044041
0.3838763856231105,0.25306265313265663
0.39395364460866644,0.2552864938608458
0.4040309035942224,0.2569005653475225
0.41417534430634867,0.2596918085969181
0.4242526032919046,0.26334125098970707
0.4343298622774605,0.2666666666666667
0.44447430298958684,0.26844014510278114
0.45455156197514274,0.27180017735737516
0.4646288209606987,0.27718334297281666
0.47477326167282496,0.28003396066223296
0.4848505206583809,0.2822502424830262
0.49492777964393686,0.28586941767340845
0.5050722203560631,0.29103484969406757
0.515149479341619,0.2956442357850808
0.525226738327175,0.2996930161166539
0.5353711790393013,0.30254737106286866
0.5454484380248572,0.3064416800098534
0.5555256970104132,0.3095900350707461
0.5656701377225395,0.3124703087885986
0.5757473967080954,0.3169194865810968
0.5858246556936513,0.3208715596330275
0.5959690964057777,0.3239770037199865
0.6060463553913336,0.3270147433765658
0.6161236143768895,0.32951695562097916
0.6262680550890158,0.3329757562754774
0.6363453140745717,0.3364653716216216
0.6464225730601276,0.33891082934940764
0.6565670137722539,0.3430880998669804
0.6666442727578099,0.34616547415096244
0.6767887134699362,0.35020845741512807
0.6868659724554921,0.35328638497652587
0.6969432314410481,0.35617890881048775
0.7070876721531744,0.35876484560570077
0.7171649311387303,0.3620608899297424
0.7272421901242861,0.36545034642032337
0.7373866308364125,0.3680758017492711
0.7474638898219684,0.371202588531368
0.7575411488075243,0.37389145086910247
0.7676855895196506,0.3767393016539774
0.7777628485052066,0.38032305433186486
0.7878401074907625,0.3835593075807965
0.7979845482028888,0.3860077454116855
0.8080618071884448,0.3892583970734952
0.8181390661740007,0.3917720479553293
0.828283506886127,0.3946792116148917
0.838360765871683,0.39802868819616954
0.8484380248572388,0.39995249030010294
0.8585824655693651,0.4022691705790298
0.868659724554921,0.4049497293116783
0.878736983540477,0.4071100917431193
0.8888814242526033,0.4096440178368982
0.8989586832381592,0.41267468799043416
0.9090359422237152,0.41504692927352005
0.9191803829358415,0.4179213565268236
0.9292576419213974,0.421631000578369
0.9393349009069533,0.4243312830782434
0.9494793416190797,0.42729781362767993
0.9595566006046355,0.4308618637541133
0.9696338595901914,0.4343518326058339
0.9797783003023177,0.43780855732309376
0.9898555592878737,0.44061354689833043
1.0,0.4440040309035942
