coverage,risk
6.718172657037286e-05,0.0
0.010144440712126302,0.10596026490066224
0.02022169969768223,0.11627906976744184
0.03036614040980853,0.13938053097345138
0.04044339939536446,0.1362126245847176
0.05052065838092039,0.13031914893617025
0.06066509909304669,0.13178294573643412
0.07074235807860262,0.1310541310541311
0.08081961706415855,0.13549459684123022
0.09096405777628486,0.14475627769571642
0.10104131676184078,0.15159574468085102
0.11111857574739671,0.15779927448609432
0.121263016459523,0.15955678670360107
0.13134027544507895,0.16368286445012792
0.14141753443063487,0.17054631828978617
0.15156197514276118,0.17464539007092195
0.1616392341283171,0.17955112219451375
0.17171649311387302,0.1823161189358372
0.18186093382599933,0.1895086811968969
0.19193819281155525,0.19285964298214908
0.2020154517971112,0.19620884602593947
0.21215989250923747,0.1972767574414186
0.22223715149479342,0.19740024183796856
0.23231441048034934,0.2004048582995951
0.24245885119247565,0.2019950124688279
0.25253611017803157,0.20510774142059063
0.2626133691635875,0.20977232028651827
0.2727578098757138,0.21305418719211822
0.28283506886126974,0.21876484560570075
0.29291232784682564,0.2215596330275229
0.30305676855895197,0.2247838616714697
0.3131340275445079,0.2295644711435314
0.3232112865300638,0.23238411972562878
0.33335572724219015,0.23599355098750507
0.34343298622774604,0.23904538341158055
0.3535774269398724,0.24282728481854454
0.36365468592542827,0.24625900609643447
0.3737319449109842,0.248966385044041
0.3838763856231105,0.25323766188309416
0.39395364460866644,0.2552864938608458
0.4040309035942224,0.2569005653475225
0.41417534430634867,0.2598540145985402
0.4242526032919046,0.2634996041171813
0.4343298622774605,0.2666666666666667
0.44447430298958684,0.26844014510278114
0.45455156197514274,0.2719479751699675
0.4646288209606987,0.2773279352226721
0.47477326167282496,0.27960945238432144
0.4848505206583809,0.2821116807537758
0.49492777964393686,0.28586941767340845
0.5050722203560631,0.2911678637935621
0.515149479341619,0.29551382368283774
0.525226738327175,0.29956510616525966
0.5353711790393013,0.302421884803614
0.5454484380248572,0.30619534425421846
0.5555256970104132,0.30946910146329665
0.5656701377225395,0.3128266033254157
0.5757473967080954,0.3169194865810968
0.5858246556936513,0.3208715596330275
0.5959690964057777,0.3238642768571751
0.6060463553913336,0.3269038909211839
0.6161236143768895,0.3296259949841893
0.6262680550890158,0.33286848315812056
0.6363453140745717,0.33657094594594594
0.6464225730601276,0.33891082934940764
0.6565670137722539,0.3432927453187353
0.6666442727578099,0.3458631462259397
0.6767887134699362,0.3503077228509033
0.6868659724554921,0.3533841940532081
0.6969432314410481,0.3564680933101986
0.7070876721531744,0.359144893111639
0.7171649311387303,0.3619672131147541
0.7272421901242861,0.36535796766743645
0.7373866308364125,0.3681669096209913
0.7474638898219684,0.371202588531368
0.7575411488075243,0.37406881873004616
0.7676855895196506,0.3770893497855955
0.7777628485052066,0.38032305433186486
0.7878401074907625,0.3834740342798669
0.7979845482028888,0.38609193466913627
0.8080618071884448,0.3889258397073495
0.8181390661740007,0.39168993266546226
0.828283506886127,0.3951658690891394
0.838360765871683,0.3979485535699976
0.8484380248572388,0.4001108559664265
0.8585824655693651,0.40211267605633805
0.868659724554921,0.40487238979118334
0.878736983540477,0.4071865443425077
0.8888814242526033,0.4097195979139898
0.8989586832381592,0.4125999551603019
0.9090359422237152,0.41512083364126817
0.9191803829358415,0.4178482677971057
0.9292576419213974,0.42134181607865817
0.9393349009069533,0.42440280360463456
0.9494793416190797,0.4275100827849714
0.9595566006046355,0.43079185045158586
0.9696338595901914,0.43428254694103785
0.9797783003023177,0.43773998902907296
0.9898555592878737,0.44061354689833043
1.0,0.4440040309035942
