coverage,risk
6.718172657037286e-05,0.0
0.010144440712126302,0.07284768211920534
0.02022169969768223,0.0830564784053156
0.03036614040980853,0.09513274336283184
0.04044339939536446,0.09800664451827246
0.05052065838092039,0.10239361702127658
0.06066509909304669,0.10409745293466222
0.07074235807860262,0.12345679012345678
0.08081961706415855,0.12635078969243563
0.09096405777628486,0.1248153618906942
0.10104131676184078,0.125
0.11111857574739671,0.13059250302297465
0.121263016459523,0.13240997229916895
0.13134027544507895,0.14168797953964196
0.14141753443063487,0.14584323040380043
0.15156197514276118,0.14893617021276595
0.1616392341283171,0.1500415627597672
0.17171649311387302,0.1561032863849765
0.18186093382599933,0.15958625785001845
0.19193819281155525,0.1627581379068953
0.2020154517971112,0.16295310941137342
0.21215989250923747,0.16592780240658644
0.22223715149479342,0.17170495767835547
0.23231441048034934,0.17466743782533256
0.24245885119247565,0.17788861180382376
0.25253611017803157,0.183293429103485
0.2626133691635875,0.1859810693271936
0.2727578098757138,0.19064039408866995
0.28283506886126974,0.192874109263658
0.29291232784682564,0.19541284403669723
0.30305676855895197,0.20039902460651737
0.3131340275445079,0.20553529285561034
0.3232112865300638,0.2111827062980669
0.33335572724219015,0.2158403869407497
0.34343298622774604,0.22163536776212833
0.3535774269398724,0.22553676610298312
0.36365468592542827,0.23018658784407908
0.3737319449109842,0.23476541434477805
0.3838763856231105,0.23783689184459222
0.39395364460866644,0.24181446111869032
0.4040309035942224,0.24559361489857
0.41417534430634867,0.2510948905109489
0.4242526032919046,0.25494853523357086
0.4343298622774605,0.2573859242072699
0.44447430298958684,0.26058041112454655
0.45455156197514274,0.26308010641442503
0.4646288209606987,0.26764025448235973
0.47477326167282496,0.2722513089005235
0.4848505206583809,0.27615352639600943
0.49492777964393686,0.28003257771141576
0.5050722203560631,0.2841181165203511
0.515149479341619,0.2878195096504955
0.525226738327175,0.29201841903300074
0.5353711790393013,0.29627305810013804
0.5454484380248572,0.30102229338588493
0.5555256970104132,0.3041480227355182
0.5656701377225395,0.3061757719714965
0.5757473967080954,0.3091015169194866
0.5858246556936513,0.31204128440366974
0.5959690964057777,0.3150715815578853
0.6060463553913336,0.31903336658907
0.6161236143768895,0.322974593828372
0.6262680550890158,0.3267539154687835
0.6363453140745717,0.33065878378378377
0.6464225730601276,0.33444190397006857
0.6565670137722539,0.3367440908625806
0.6666442727578099,0.33991736370049386
0.6767887134699362,0.3435576732181854
0.6868659724554921,0.34634194053208134
0.6969432314410481,0.34952766531713897
0.7070876721531744,0.35239904988123516
0.7171649311387303,0.35531615925058546
0.7272421901242861,0.358891454965358
0.7373866308364125,0.3619715743440233
0.7474638898219684,0.3652705374797771
0.7575411488075243,0.3676835757360766
0.7676855895196506,0.37078848341646975
0.7777628485052066,0.37315366675304484
0.7878401074907625,0.3757994371962139
0.7979845482028888,0.37893584778582257
0.8080618071884448,0.38119388094446294
0.8181390661740007,0.38356051896863197
0.828283506886127,0.3872171303430936
0.838360765871683,0.39089670646686436
0.8484380248572388,0.3937762293134849
0.8585824655693651,0.39749608763693267
0.868659724554921,0.4003866976024749
0.878736983540477,0.40351681957186547
0.8888814242526033,0.4069231350615977
0.8989586832381592,0.41020850459606906
0.9090359422237152,0.4136427462863055
0.9191803829358415,0.4169712030404912
0.9292576419213974,0.42018507807981487
0.9393349009069533,0.4231154341295952
0.9494793416190797,0.42637798061275034
0.9595566006046355,0.42932157109850877
0.9696338595901914,0.4322732626619552
0.9797783003023177,0.43547723532638505
0.9898555592878737,0.4388489208633094
1.0,0.44239166946590525
