coverage,risk
6.718172657037286e-05,1.0
0.010144440712126302,0.609271523178808
0.02022169969768223,0.4950166112956811
0.03036614040980853,0.4690265486725663
0.04044339939536446,0.4269102990033222
0.05052065838092039,0.45744680851063835
0.06066509909304669,0.4540420819490587
0.07074235807860262,0.4339981006647673
0.08081961706415855,0.43391521197007477
0.09096405777628486,0.41211225997045786
0.10104131676184078,0.41755319148936165
0.11111857574739671,0.4298669891172914
0.121263016459523,0.4132963988919668
0.13134027544507895,0.41534526854219944
0.14141753443063487,0.42232779097387174
0.15156197514276118,0.4157801418439716
0.1616392341283171,0.40523690773067333
0.17171649311387302,0.41079812206572774
0.18186093382599933,0.42076099002585887
0.19193819281155525,0.43122156107805387
0.2020154517971112,0.42899900232790156
0.21215989250923747,0.41766941101963273
0.22223715149479342,0.4192865779927448
0.23231441048034934,0.421631000578369
0.24245885119247565,0.4267110002770851
0.25253611017803157,0.4203245544027667
0.2626133691635875,0.4118700434893835
0.2727578098757138,0.41551724137931034
0.28283506886126974,0.42114014251781473
0.29291232784682564,0.42224770642201837
0.30305676855895197,0.4196408778541343
0.3131340275445079,0.4114996781806479
0.3232112865300638,0.4084389939721471
0.33335572724219015,0.4105199516324063
0.34343298622774604,0.41079812206572774
0.3535774269398724,0.4157324719741592
0.36365468592542827,0.4219471642342508
0.3737319449109842,0.4278267122056444
0.3838763856231105,0.4352467623381169
0.39395364460866644,0.4345156889495225
0.4040309035942224,0.43315596940472234
0.41417534430634867,0.4313057583130576
0.4242526032919046,0.43452098178939036
0.4343298622774605,0.4360402165506574
0.44447430298958684,0.4347037484885127
0.45455156197514274,0.4337865799586166
0.4646288209606987,0.43392134181607867
0.47477326167282496,0.4297438800056601
0.4848505206583809,0.4310655396979355
0.49492777964393686,0.4324691190443871
0.5050722203560631,0.4358872040436286
0.515149479341619,0.4367501304121022
0.525226738327175,0.43975441289332307
0.5353711790393013,0.43506086083573847
0.5454484380248572,0.43256558689493785
0.5555256970104132,0.4339097835288427
0.5656701377225395,0.4319477434679335
0.5757473967080954,0.43547257876312717
0.5858246556936513,0.4378440366972477
0.5959690964057777,0.44042385300417086
0.6060463553913336,0.4375346413923068
0.6161236143768895,0.4393195943735688
0.6262680550890158,0.4401416005149109
0.6363453140745717,0.44330658783783783
0.6464225730601276,0.4462689669507379
0.6565670137722539,0.44970838023124937
0.6666442727578099,0.45036783230877764
0.6767887134699362,0.45116140559857054
0.6868659724554921,0.4505086071987481
0.6969432314410481,0.448235974551764
0.7070876721531744,0.444750593824228
0.7171649311387303,0.4450585480093677
0.7272421901242861,0.44545034642032333
0.7373866308364125,0.4460641399416909
0.7474638898219684,0.4458026244831925
0.7575411488075243,0.44306491663710534
0.7676855895196506,0.44219830226656165
0.7777628485052066,0.44173792865163686
0.7878401074907625,0.4412040590091243
0.7979845482028888,0.4386260313184037
0.8080618071884448,0.4351513136015963
0.8181390661740007,0.4362785350632288
0.828283506886127,0.4376672885067726
0.838360765871683,0.4400192323102813
0.8484380248572388,0.44057328371209126
0.8585824655693651,0.43724569640062594
0.868659724554921,0.43634957463263724
0.878736983540477,0.43669724770642204
0.8888814242526033,0.4358703045877107
0.8989586832381592,0.4345714072191914
0.9090359422237152,0.4361835784494864
0.9191803829358415,0.43538956292939623
0.9292576419213974,0.43558415268941586
0.9393349009069533,0.4338435130882563
0.9494793416190797,0.4327460553314937
0.9595566006046355,0.4347826086956522
0.9696338595901914,0.4344211182706298
0.9797783003023177,0.4347915523861766
0.9898555592878737,0.43423374507940815
1.0,0.43607658716829023
