coverage,risk
6.718172657037286e-05,0.0
0.010144440712126302,0.1589403973509934
0.02022169969768223,0.16943521594684385
0.03036614040980853,0.20575221238938057
0.04044339939536446,0.2508305647840532
0.05052065838092039,0.2898936170212766
0.06066509909304669,0.3266888150609081
0.07074235807860262,0.3532763532763533
0.08081961706415855,0.37988362427265165
0.09096405777628486,0.41506646971935013
0.10104131676184078,0.4042553191489362
0.11111857574739671,0.38089480048367597
0.121263016459523,0.36897506925207757
0.13134027544507895,0.3677749360613811
0.14141753443063487,0.37434679334916865
0.15156197514276118,0.38829787234042556
0.1616392341283171,0.40523690773067333
0.17171649311387302,0.4197965571205008
0.18186093382599933,0.4314739564093092
0.19193819281155525,0.4434721736086804
0.2020154517971112,0.4542733621549717
0.21215989250923747,0.45946801773274226
0.22223715149479342,0.470677146311971
0.23231441048034934,0.47541931752458066
0.24245885119247565,0.46855084510944855
0.25253611017803157,0.4650172918329343
0.2626133691635875,0.4658480429777436
0.2727578098757138,0.46995073891625616
0.28283506886126974,0.4748218527315915
0.29291232784682564,0.4795871559633027
0.30305676855895197,0.4854799379295056
0.3131340275445079,0.48959450761639134
0.3232112865300638,0.4942839326543338
0.33335572724219015,0.4995969367190649
0.34343298622774604,0.5054773082942097
0.3535774269398724,0.5118753562606878
0.36365468592542827,0.5117310179198227
0.3737319449109842,0.5036850620168973
0.3838763856231105,0.49632481624081204
0.39395364460866644,0.48840381991814463
0.4040309035942224,0.4803791153974061
0.41417534430634867,0.47396593673965937
0.4242526032919046,0.4696753760886777
0.4343298622774605,0.4645011600928074
0.44447430298958684,0.4608524788391778
0.45455156197514274,0.45861661247413543
0.4646288209606987,0.4551764025448236
0.47477326167282496,0.453233338050092
0.4848505206583809,0.45323541637799636
0.49492777964393686,0.4528301886792453
0.5050722203560631,0.4529130087789306
0.515149479341619,0.4548774126238915
0.525226738327175,0.4558710667689946
0.5353711790393013,0.4584013050570962
0.5454484380248572,0.46126370242640724
0.5555256970104132,0.46317571653162415
0.5656701377225395,0.46603325415676955
0.5757473967080954,0.4683780630105018
0.5858246556936513,0.47213302752293573
0.5959690964057777,0.47435463871040473
0.6060463553913336,0.477441525329786
0.6161236143768895,0.4726856395158652
0.6262680550890158,0.4682471572623901
0.6363453140745717,0.46368243243243246
0.6464225730601276,0.4597796715859489
0.6565670137722539,0.45584774378389437
0.6666442727578099,0.45238335180892875
0.6767887134699362,0.4492753623188406
0.6868659724554921,0.4475743348982786
0.6969432314410481,0.44611528822055135
0.7070876721531744,0.446270783847981
0.7171649311387303,0.4465573770491803
0.7272421901242861,0.4470207852193996
0.7373866308364125,0.4477040816326531
0.7474638898219684,0.4493978069387021
0.7575411488075243,0.45095778644909545
0.7676855895196506,0.4528747702809136
0.7777628485052066,0.4550401658460741
0.7878401074907625,0.45629743327364203
0.7979845482028888,0.4524330695403267
0.8080618071884448,0.4493681410043232
0.8181390661740007,0.4471998686155362
0.828283506886127,0.44561602725281857
0.838360765871683,0.4445869060020835
0.8484380248572388,0.44516588803547386
0.8585824655693651,0.4455399061032864
0.868659724554921,0.4471771075019335
0.878736983540477,0.44831804281345566
0.8888814242526033,0.44955029854130446
0.8989586832381592,0.4509378970181601
0.9090359422237152,0.4477126598181953
0.9191803829358415,0.44416021049554155
0.9292576419213974,0.44201850780798146
0.9393349009069533,0.44042340151623516
0.9494793416190797,0.4395386683648199
0.9595566006046355,0.43975355317510323
0.9696338595901914,0.4396175431303263
0.9797783003023177,0.4403455842018651
0.9898555592878737,0.43708429482828837
1.0,0.43607658716829023
